PremiseID,PremisesName,AltPremisesName,Customer,PremiseType,StreetNumber,StreetName,Suburb,State,Postcode,Latitude,Longitude,RatingReferenceNumber,RatingType,RatingScope,CertificateValidTo,EnergyStarRatingValue,EnergyGPStarRatingValueNoGP,EnergyGreenPowerPercent,EnergyGreenPower,WasteStarRatingValue,IEQStarRatingValue,GHGEmissionsScope123,GHGEmissionsScope123NoGP,GHGEmissionsScope123PerM2,GHGEmissionsScope123PerM2NoGP,EnergyIntensityByM2,EnergyIntensityByRoom,GHGEmissionsScope123PerRoom,GHGEmissionsScope123PerRoomNoGP,TotalEnergyUse,CarbonNeutral,CarbonNeutralExpiryDate,AAAStarRatingValue,DataCentre_PUE,HospitalPeerGroup,WaterStarRatingValue,WaterStarRatingValueNoRW,WaterRecycledPercent,WaterRecycled,WaterConsumption,WaterConsumptionWoRW,WaterConsumptionPerRoom,WaterConsumptionPerRoomNoRW,WaterIntensity,WaterIntensityNoRW,ThermalComfortScore,AirQualityScore,AcousticComfortScore,LightingScore,OfficeLayoutScore,RecycleRate,WasteIntensity
2996,169 Hay Street,169 Hay Street,THE TRUSTEE FOR DAVID RICHARD FAMILY OTHST,Office,169,Hay Street,EAST PERTH,WA,6004,-31.95946914,115.8738597,N51322,Energy,Base Building,2019-01-19 0:00:00,4,4,0,NO,NULL,NULL,315564,315564,75.10746162,75.10746162,421,NULL,NULL,NULL,1769488.08,NO,2019-01-19 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3004,AMP Services Limited,AMP Services Limited,AMP Services Limited,Office,104,Melbourne Street,SOUTH BRISBANE,QLD,4101,-27.47571705,153.0162813,N49401,Energy,Tenancy,2018-09-07 0:00:00,4,4,0,NO,NULL,NULL,98702,98702,71.41968162,71.41968162,279,NULL,NULL,NULL,386186.16,NO,2018-09-07 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3014,NULL,NULL,GWC PROPERTIES NO. 2 PTY LTD,Office,500,Queen Street,BRISBANE CITY,QLD,4000,-27.46390827,153.0312419,N51439,Energy,Base Building,2019-03-16 0:00:00,4,4,0,NO,NULL,NULL,677964,677964,104.2925268,104.2925268,404,NULL,NULL,NULL,2628744.84,NO,2019-03-16 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3022,Big Bear,Big Bear,JX CAPITAL PTY LTD,Office,116,Military Road,NEUTRAL BAY,NSW,2089,-33.82953817,151.2183941,N51470,Energy,Base Building,2019-03-30 0:00:00,5,5,0,NO,NULL,NULL,545389,545389,73.95105085,73.95105085,307,NULL,NULL,NULL,2268307,NO,2019-03-30 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3026,Daisho Co Ltd,Daisho Co Ltd,AMP Services Limited,Office,192,Ann Street,BRISBANE CITY,QLD,4000,-27.46675379,153.02466,N49400,Energy,Tenancy,2018-09-07 0:00:00,5,5,0,NO,NULL,NULL,90583,90583,75.48583333,75.48583333,292,NULL,NULL,NULL,350645.04,NO,2018-09-07 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3034,,,Shera Pty. Limited,Office,10-12,Brisbane Avenue,BARTON,ACT,2600,-35.30925908,149.1373483,N49180,Energy,Base Building,2018-08-28 0:00:00,3.5,3.5,0,NO,NULL,NULL,314569,314569,102.0665152,102.0665152,371,NULL,NULL,NULL,1143885.6,NO,2018-08-28 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3034,,,Shera Pty. Limited,Office,10-12,Brisbane Avenue,BARTON,ACT,2600,-35.30925908,149.1373483,N49180,Water,Base Building,2018-08-28 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-08-28 0:00:00,NULL,TBA,TBA,4,4,0,NO,1487.8,1487.8,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3040,488 Queen St,488 Queen Street,Mineral Resources Lihir Pty Ltd,Office,484-488,Queen Street,BRISBANE CITY,QLD,4000,-27.46422894,153.0310351,N48479,Energy,Base Building,2018-08-01 0:00:00,5,5,0,NO,NULL,NULL,308623,308623,73.15594851,73.15594851,283,NULL,NULL,NULL,1194671.52,NO,2018-08-01 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3042,,,G Global 90A T3 Pty Ltd,Office,90,Arthur Street,NORTH SYDNEY,NSW,2060,-33.8402106,151.2094696,N48951,Energy,Base Building,2018-08-28 0:00:00,3,3,0,NO,NULL,NULL,1083683,1083683,123.9784233,123.9784233,458,NULL,NULL,NULL,4005555.7,NO,2018-08-28 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3042,,,G Global 90A T3 Pty Ltd,Office,90,Arthur Street,NORTH SYDNEY,NSW,2060,-33.8402106,151.2094696,N48951,Water,Base Building,2018-08-28 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-08-28 0:00:00,NULL,TBA,TBA,3,3,0,NO,7507.1,7507.1,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3044,NULL,NULL,EUROLINX PTY LTD,Office,13,Spring Street,CHATSWOOD,NSW,2067,-33.79640109,151.1849633,N49407,Energy,Base Building,2018-08-28 0:00:00,0,0,0,NO,NULL,NULL,671840,671840,535.7148553,535.7148553,1948,NULL,NULL,NULL,2443053.96,NO,2018-08-28 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3054,400 George,400 George,Trinkaus  Australien Immobilien-Fonds NR1 Treuhand GMBH,Office,400,George Street,BRISBANE CITY,QLD,4000,-27.46857334,153.020698,N51520,Energy,Base Building,2019-03-19 0:00:00,5.5,5.5,0,NO,NULL,NULL,2741138,2741138,66.53069942,66.53069942,267,NULL,NULL,NULL,11006206.38,NO,2019-03-19 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3054,400 George,400 George,MOTOR ACCIDENT COMMISSION - COMPULSORY THIRD PARTY,Office,400,George Street,BRISBANE CITY,QLD,4000,-27.46857334,153.020698,N48149,Indoor Environment,Base Building,2018-05-16 0:00:00,NULL,NULL,NULL,NULL,NULL,5.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-05-16 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93.6,73.5,95.3,0,0,TBA,TBA
3054,400 George,400 George,Trinkaus  Australien Immobilien-Fonds NR1 Treuhand GMBH,Office,400,George Street,BRISBANE CITY,QLD,4000,-27.46857334,153.020698,N51520,Water,Base Building,2019-03-19 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-19 0:00:00,NULL,TBA,TBA,4,4,0,NO,29407.7,29407.7,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3055,Suncorp Metway Plaza,Suncorp Metway Plaza,Strada Office Fund Pty Ltd,Office,61-73,Sturt Street,TOWNSVILLE CITY,QLD,4810,-19.2581605,146.8161877,N51214,Energy,Base Building,2019-02-23 0:00:00,3,3,0,NO,NULL,NULL,741203,741203,170.6700592,170.6700592,661,NULL,NULL,NULL,2872618.12,NO,2019-02-23 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3059,,,DEXUS Funds Management Limited as Responsible Entity for DEXUS Diversified Trust,Office,8,Nicholson Street,EAST MELBOURNE,VIC,3002,-37.808437,144.973389,N49034,Energy,Base Building,2018-09-29 0:00:00,3.5,3,4,YES,NULL,NULL,3475080,3612653,161.6774992,168.0780594,574,NULL,NULL,NULL,12355704.9,NO,2018-09-29 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3059,,,DEXUS Funds Management Limited as Responsible Entity for DEXUS Diversified Trust,Office,8,Nicholson Street,EAST MELBOURNE,VIC,3002,-37.808437,144.973389,N49034,Water,Base Building,2018-09-29 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-09-29 0:00:00,NULL,TBA,TBA,3.5,3.5,0,NO,11668.9,11668.9,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3060,,,INVESTA ASSET MANAGEMENT PTY LIMITED,Office,99,Walker Street,NORTH SYDNEY,NSW,2060,-33.83948524,151.2090767,N48582,Energy,Base Building,2018-06-23 0:00:00,4.5,4.5,0,NO,NULL,NULL,1422704,1422704,90.21871334,90.21871334,335,NULL,NULL,NULL,5289533.36,NO,2018-06-23 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3060,,,INVESTA ASSET MANAGEMENT PTY LIMITED,Office,99,Walker Street,NORTH SYDNEY,NSW,2060,-33.83948524,151.2090767,N48582,Water,Base Building,2018-06-23 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-06-23 0:00:00,NULL,TBA,TBA,3.5,3.5,0,NO,11971,11971,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3061,Industry House,Industry House,IREF Prop Holdings Pty Ltd,Office,10,Binara Street,CANBERRA,ACT,2601,-35.28216403,149.1340741,N51674,Energy,Base Building,2019-03-26 0:00:00,5,5,0,NO,NULL,NULL,1301999,1301999,56.81665052,56.81665052,349,NULL,NULL,NULL,8004943.96,NO,2019-03-26 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3061,Industry House,Industry House,IREF Prop Holdings Pty Ltd,Office,10,Binara Street,CANBERRA,ACT,2601,-35.28216403,149.1340741,N51674,Water,Base Building,2019-03-26 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-26 0:00:00,NULL,TBA,TBA,3.5,3.5,0,NO,12987.6,12987.6,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3062,,,Kuehne Real Estate Australia Pty Ltd,Office,19,Harris Street,PYRMONT,NSW,2009,NULL,NULL,N49921,Energy,Base Building,2018-11-23 0:00:00,3.5,3.5,0,NO,NULL,NULL,1391793,1391793,118.7020153,118.7020153,461,NULL,NULL,NULL,5411846.96,NO,2018-11-23 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3062,,,Kuehne Real Estate Australia Pty Ltd,Office,19,Harris Street,PYRMONT,NSW,2009,NULL,NULL,N49921,Water,Base Building,2018-11-23 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-23 0:00:00,NULL,TBA,TBA,1.5,1.5,0,NO,16378.9,16378.9,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3063,Marine House,Marine House,Camelia Holdings Pty Ltd,Office,1,Essex Street,FREMANTLE,WA,6160,-32.05771,115.74691,N49101,Energy,Whole Building,2018-08-11 0:00:00,3,3,0,NO,NULL,NULL,571198,571198,160.0532392,160.0532392,694,NULL,NULL,NULL,2477486.88,NO,2018-08-11 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3063,Marine House,Marine House,Camelia Holdings Pty Ltd,Office,1,Essex Street,FREMANTLE,WA,6160,-32.05771,115.74691,N49101,Water,Whole Building,2018-08-11 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-08-11 0:00:00,NULL,TBA,TBA,5,5,0,NO,1061,1061,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3074,The Binary Centre,The Binary Centre,GOODMAN LIMITED,Office,3,Richardson Place,NORTH RYDE,NSW,2113,-33.79842917,151.1451945,N49607,Energy,Base Building,2018-11-17 0:00:00,4,4,0,NO,NULL,NULL,1532414,1532414,90.98008716,90.98008716,367,NULL,NULL,NULL,6191752.02,NO,2018-11-17 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3075,565 Hay Street,565 Hay Street,The Perth Diocesan Trustees,Office,565,Hay Street,PERTH,WA,6000,-31.95502,115.86116,N51389,Energy,Base Building,2019-03-21 0:00:00,5,5,0,NO,NULL,NULL,428167,428167,56.29924262,56.29924262,313,NULL,NULL,NULL,2384057.82,NO,2019-03-21 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3076,9 Hercules Street,9 Hercules Street,Intercap Projects Pty Ltd,Office,9,Hercules Street,HAMILTON,QLD,4007,-27.43961143,153.068141,N48663,Energy,Whole Building,2018-05-22 0:00:00,5,5,0,NO,NULL,NULL,261416,261416,172.4266209,172.4266209,675,NULL,NULL,NULL,1024110.24,NO,2018-05-22 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3081,Centrelink,Centrelink,Preston Market Development c/o Salta Asset Management,Office,251,Murray Road,PRESTON,VIC,3072,-37.738321,145.002204,N49818,Energy,Whole Building,2018-11-26 0:00:00,5,5,0,NO,NULL,NULL,305095,305095,154.1662456,154.1662456,414,NULL,NULL,NULL,819657,NO,2018-11-26 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3082,New Port Office Building,New Port Office Building,Port of Brisbane Pty Ltd,Office,3,Port Central Avenue,PORT OF BRISBANE,QLD,4178,NULL,NULL,N48958,Energy,Whole Building,2018-07-03 0:00:00,3,3,0,NO,NULL,NULL,911305,911305,198.0452027,198.0452027,766,NULL,NULL,NULL,3528728.6,NO,2018-07-03 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3085,IBM Centre,IBM Centre,Primewest 1060 Hay Street Pty Ltd,Office,1060,Hay Street,WEST PERTH,WA,6005,-31.94995,115.84831,N49924,Energy,Base Building,2018-11-27 0:00:00,5,5,0,NO,NULL,NULL,394746,394746,52.249636,52.249636,229,NULL,NULL,NULL,1734280.04,NO,2018-11-27 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3085,IBM Centre,IBM Centre,Primewest 1060 Hay Street Pty Ltd,Office,1060,Hay Street,WEST PERTH,WA,6005,-31.94995,115.84831,N49924,Water,Base Building,2018-11-27 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-11-27 0:00:00,NULL,TBA,TBA,4,4,0,NO,4450,4450,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3088,380 La Trobe St,380 La Trobe St,Wharf Street Family Investments Pty Ltd,Office,380,La Trobe Street,MELBOURNE,VIC,3000,-37.81105726,144.958097,N48966,Energy,Base Building,2018-07-10 0:00:00,4,4,0,NO,NULL,NULL,2152716,2152716,107.11522,107.11522,474,NULL,NULL,NULL,9530120.72,NO,2018-07-10 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3088,380 La Trobe St,380 La Trobe St,Wharf Street Family Investments Pty Ltd,Office,380,La Trobe Street,MELBOURNE,VIC,3000,-37.81105726,144.958097,N48966,Water,Base Building,2018-07-10 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-07-10 0:00:00,NULL,TBA,TBA,3,3,0,NO,13026.7,13026.7,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3089,Dialog House,Dialog House,The Trustee for SOF South Brisbane Trust,Office,35,Boundary Street,SOUTH BRISBANE,QLD,4101,-27.47361975,153.01319,N49418,Energy,Base Building,2018-10-28 0:00:00,4,4,0,NO,NULL,NULL,856078,856078,113.7735899,113.7735899,444,NULL,NULL,NULL,3346900.86,NO,2018-10-28 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3090,Flinders Gate,Flinders Gate,DEXUS Funds Management Limited as responsible entity for the DEXUS Office Trust,Office,172,Flinders Street,MELBOURNE,VIC,3000,-37.81687061,144.9687183,N48268,Energy,Base Building,2018-06-13 0:00:00,3,2.5,3.1,YES,NULL,NULL,719616,740955,167.4693973,172.4354201,652,NULL,NULL,NULL,2801717.22,NO,2018-06-13 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3090,Flinders Gate,Flinders Gate,DEXUS Funds Management Limited as responsible entity for the DEXUS Office Trust,Office,172,Flinders Street,MELBOURNE,VIC,3000,-37.81687061,144.9687183,N48268,Water,Base Building,2018-06-13 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-06-13 0:00:00,NULL,TBA,TBA,3,3,0,NO,2782.7,2782.7,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3094,"10 Teamster Close, Tuggerah","10 Teamster Close, Tuggerah",DJ Property Group Pty. Limited,Office,10,Teamster Close,TUGGERAH,NSW,2259,NULL,NULL,N49658,Energy,Whole Building,2018-11-28 0:00:00,5.5,5.5,0,NO,NULL,NULL,288397,288397,102.9364315,102.9364315,374,NULL,NULL,NULL,1048716,NO,2018-11-28 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3102,Gateway Centre,Gateway Centre,Jarre Pty Ltd,Office,237,Mann Street,GOSFORD,NSW,2250,-33.42332814,151.3429521,N51277,Energy,Whole Building,2019-02-01 0:00:00,5,5,0.7,YES,NULL,NULL,1232199,1240885,138.7299032,139.7078361,508,NULL,NULL,NULL,4512310.2,NO,2019-02-01 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3102,Gateway Centre,Gateway Centre,Jarre Pty Ltd,Office,237,Mann Street,GOSFORD,NSW,2250,-33.42332814,151.3429521,N51277,Water,Whole Building,2019-02-01 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-01 0:00:00,NULL,TBA,TBA,3,3,0,NO,9040.4,9040.4,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3103,NULL,NULL,Fawkner Property,Office,48,Miller Street,MURARRIE,QLD,4172,-27.4574207,153.0990547,N48686,Energy,Whole Building,2018-06-16 0:00:00,2,2,0,NO,NULL,NULL,851919,851919,301.4468702,301.4468702,1170,NULL,NULL,NULL,3307621.68,NO,2018-06-16 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3110,56 Station Street,Energy Action Parramatta Office,Energy Action,Office,56,Station Street East,HARRIS PARK,NSW,2150,-33.81898943,151.007575,N49489,Energy,Tenancy,2018-11-06 0:00:00,5,5,0,NO,NULL,NULL,63767,63767,85.05668934,85.05668934,309,NULL,NULL,NULL,231881.04,NO,2018-11-06 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3112,100 Creek St,100 Creek Street,ISPT Pty Ltd,Office,100,Creek Street,BRISBANE CITY,QLD,4000,-27.46662365,153.0278121,N49262,Energy,Base Building,2018-09-29 0:00:00,3.5,3.5,0,NO,NULL,NULL,2095321,2095321,113.7734978,113.7734978,441,NULL,NULL,NULL,8133803.76,NO,2018-09-29 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3112,100 Creek St,100 Creek St,ISPT Pty Ltd,Office,100,Creek Street,BRISBANE CITY,QLD,4000,-27.46662365,153.0278121,N49168,Indoor Environment,Base Building,2019-02-28 0:00:00,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-02-28 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,94.3,70.3,76.3,0,0,TBA,TBA
3112,100 Creek St,100 Creek Street,ISPT Pty Ltd,Office,100,Creek Street,BRISBANE CITY,QLD,4000,-27.46662365,153.0278121,N49262,Water,Base Building,2018-09-29 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-09-29 0:00:00,NULL,TBA,TBA,4,4,0,NO,12813.9,12813.9,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3113,IBM Centre,IBM Centre,Cushman & Wakefield (QLD) Pty Ltd,Office,348,Edward Street,BRISBANE CITY,QLD,4000,-27.46556906,153.0243437,N51531,Energy,Whole Building,2019-04-12 0:00:00,1,1,0,NO,NULL,NULL,1215929,1215929,308.6740963,308.6740963,1194,NULL,NULL,NULL,4706822.52,NO,2019-04-12 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3116,JLL Canberra Office,121 Marcus Clarke St,MTAA Superannuation Fund,Office,121,Marcus Clarke Street,CANBERRA,ACT,2601,-35.27805933,149.1260511,N49630,Energy,Base Building,2018-10-18 0:00:00,4.5,4.5,0,NO,NULL,NULL,1178712,1178712,53.35663069,53.35663069,318,NULL,NULL,NULL,7039298.38,NO,2018-10-18 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3119,,,AMP CAPITAL INVESTORS LIMITED,Office,50,Waterloo Road,MACQUARIE PARK,NSW,2113,-33.78404864,151.1257102,N46622,Energy,Whole Building,2018-10-05 0:00:00,2.5,2.5,0,NO,NULL,NULL,267983,267983,320.6689003,320.6689003,1257,NULL,NULL,NULL,1050745.6,NO,2018-10-05 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3119,,,AMP CAPITAL INVESTORS LIMITED,Office,50,Waterloo Road,MACQUARIE PARK,NSW,2113,-33.78404864,151.1257102,N46622,Water,Whole Building,2018-10-05 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2018-10-05 0:00:00,NULL,TBA,TBA,1,1,0,NO,1298.9,1298.9,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3122,158 Hume St,158 Hume Street,Duorore Pty Ltd,Office,158,Hume Street,EAST TOOWOOMBA,QLD,4350,-27.56271665,151.957893,N48610,Energy,Base Building,2018-06-08 0:00:00,5.5,5.5,0,NO,NULL,NULL,51034,51034,60.58167142,60.58167142,234,NULL,NULL,NULL,197552.52,NO,2018-06-08 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3128,Monash Gateway,Monash Gateway,CBRE (V) PTY LIMITED,Office,745,Springvale Road,MULGRAVE,VIC,3170,-37.91968848,145.1581898,N48487,Energy,Base Building,2018-05-05 0:00:00,3,3,0,NO,NULL,NULL,468627,468627,144.0378054,144.0378054,386,NULL,NULL,NULL,1258999.2,NO,2018-05-05 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3132,"11 Argyle Street, Newcastle","11 Argyle Street, Newcastle",Sentinel Regional Office Trust ATF Sentinel Regional Office Trust,Office,11,Argyle Street,NEWCASTLE,NSW,2300,-32.92597624,151.7758304,N51475,Energy,Base Building,2019-03-08 0:00:00,5,5,0,NO,NULL,NULL,325531,325531,65.08016793,65.08016793,246,NULL,NULL,NULL,1233589.68,NO,2019-03-08 0:00:00,NULL,TBA,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
3132,"11 Argyle Street, Newcastle","11 Argyle Street, Newcastle",Sentinel Regional Office Trust ATF Sentinel Regional Office Trust,Office,11,Argyle Street,NEWCASTLE,NSW,2300,-32.92597624,151.7758304,N51475,Water,Base Building,2019-03-08 0:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2019-03-08 0:00:00,NULL,TBA,TBA,4,4,0,NO,3314,3314,TBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TBA,TBA
